session_id	43972	43756	45065	44207	45348	43786	44275	44174	43839	44642	43846	44864	44830	46078	45952	45151	45890	44211	43825	43849	43822	42709	43881	43874	44815	43850	43820	43776	45079	43921	43854	46887	46191	46234	46885	46967	46183	45964	46103	45945	45975	43602	44108	44967	43795	44208	43049	44225	43919	44114	43925	44524	44210	44252	43771	44934	44128	43926	43885	43835	42612	46168	46120	44546	44982	43861	46155	44204
session_name	docker tutorial	service instrumentation, monitoring, and alerting with prometheus	modern performance best practices	forensic tools for in-depth performance investigation	monitoring and alerting fundamentals	incident management for devops	people screw up - and it happens all the time	the path forward: scaling management without sacrificing culture	from zero to production hero: log analysis with elasticsearch	availability and chaos	effective devops: collaboration and tools	awesome postmortems	container management with docker and kubernetes	developing and testing for high performance applications, from the developer desk	real world cloud: strategies for "getting" apps into the cloud	devops for finance	bluemix + next-generation analytics with apache spark	why continuous everything requires a supply chain approach	advanced caching concepts	metrics, metrics everywhere (but where the heck do you start?)	putting web performance best practices together to create the perfect single page application	monitoring as a service	robust, scalable architecture for remote monitoring and control in a hostile environment	probabilistically sampling a stream of events with a sketch	crafting performance alerting tools	robust functional/performance regression analysis @twitter	better by proxy	http/2 vs. http/1.1: a performance analysis	there is a client-side proxy (serviceworker) in your browser!	better front-end performance with flexbox	resource hints - cluing the browser in	optimizing images and type on the web	design decisions through the lens of performance	the performance and usability of web fonts	design + performance	velocity debate club: amp	the definition of normal - an intro and guide to anomaly detection	using speech as the new command line to fly a drone	beyond aggregates: root cause analysis with rum	making cost-effective cloud deployment decisions at scale	mean time to innocence - if everythings green, why are we still slow?	primum non nocere - ethical obligations in internet operations	how math, science, and star trek help us understand the value of team diversity	panel: burnout in tech	the tyranny of the sla	distributed teams for distributed systems	choose boring technology	canary in the coalmine: introducing a deployment process to the enterprise	too big to test: breaking a production brokerage platform without causing financial devastation	mobile continuous delivery - with a devops mindset	scaling next-generation internet tv on aws with docker, packer, and chef	stop killing kittens and melting the ice caps: run containers on bare metal already	writing a polyglot datastore story	how to get google-like infrastructure: from the os to the scheduler	challenging fundamental assumptions of datacenters: decoupling infrastructure from hardware	how container clusters like kubernetes change operations	why we can't have nice things. a tale of woe and hope for the future	perimeter-less networks: the death of the lan	securing the heart of automated infrastructure - why security is devops	security and performance: breaking the conundrum	building an appsec pipeline: keeping your program, and your life, sane	scale in a real big-data scenario: lessons learned from releasing our performance-critical saas solution	durability theater or real world safety? how to engineer against data loss	the walls and pitfalls of delivering in china	tips for avoiding common svg pitfalls	speed vs. fluency - what drives user engagement?	bigger, faster, and more engaging while on a budget	measuring the performance of single page web applications
217159	0	0	0	0	5379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2357	2400	2322	810	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1698	0	0	0	0	0	0	0	0	0	0	0	0	928	0	0	0	0	0	0	0	0
220269	0	0	0	0	0	0	0	0	0	5225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	2400	0	0	0	0	0	2088	1509	0	2400	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0
221152	5939	0	0	0	0	0	0	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012	0	0	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1929	0	0	0	2400	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0
94821	0	0	0	0	0	0	0	0	0	0	26325	0	0	0	0	0	0	0	0	0	0	0	2189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219180	0	0	0	5061	5093	5159	5248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
226087	4040	0	0	0	0	0	0	0	0	5197	0	0	0	0	0	104	0	0	0	0	0	0	2400	2400	0	0	0	0	0	0	0	0	0	0	2400	0	2400	0	0	0	2400	0	0	0	0	0	1679	2303	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0
120252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2245	68	1846	868	2062	0	2209	0	0	0	0	0	0	0	0	0	0	0	1267	0	0	0	0	0	0	0	2353	0	25	0	0	0	2261	894	0	2143	0	0	0	0	0	0	0	0	0	0	0
220664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1036	1858	1851	2013	2014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2348	0	26	0	2400	0	0	1028	0	0	0	1950	0	0	0	0	0	0	0	0	0
221312	0	0	0	5358	0	0	0	0	0	5293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	2400	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0
218102	0	13	0	0	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2322	0	0	0	0	0	2400	2012	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220447	0	0	4723	4541	0	0	0	0	0	0	0	0	0	0	0	1240	0	0	0	0	0	0	0	0	0	0	0	2400	1056	0	2390	979	0	0	2400	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0
225795	0	0	0	0	0	5387	0	0	0	0	11905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2347	0	0	0	0	0	0	0	0	0	0	2397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138613	3815	0	0	0	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2371	0	0	2400	0	0	2400	0	0	0	0	0	0	0	0	0	0	2400	0	2400	0	0	0	0	0	0	0	2400	0	2400	0	2400	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0
220413	0	0	0	0	5400	1639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	2064	0	1297	0	0	0	0	0	0	2400	0	0	0	2400	0	0	0	0	0	0	0	1776	2400	160	0	0	0	0	0	0	0	0	0	2196	0	0	0	0	0	0	0	0	0
159627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	0	2400	1851	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	1818	2231	0	0	2400	0	0	0	2363	0	0	0	2082	0	0	0	0	0	0	0	0	0
225008	0	0	0	0	0	0	0	0	2410	5240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2259	0	0	630	2400	0	0	0	1351	0	0	0	0	0	0	0	0	0	0	0	0	0	2310	0	0	12	0	0	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220843	0	0	0	0	0	0	0	0	0	0	0	25373	0	0	0	0	0	0	0	0	0	0	0	0	1788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
212606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2234	0	0	0	0	0	0	0	0	0	0	2400	2400	0	2206	2400	0	0	636	0	0	0	0	0	0	0	0	0	0
122725	0	0	0	0	0	0	0	0	0	0	0	0	23671	0	0	0	0	0	0	0	0	0	0	0	2226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0	0
225407	0	0	0	0	0	0	0	0	0	0	0	9744	0	8664	1833	0	0	0	0	0	0	0	0	0	0	0	0	0	1654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219810	0	0	0	0	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2353	2141	2200	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1365	0	0	0	2400	0	2400	2188	2389	0	0	0	0	0	0	0	0	0	0	0	0	0
217558	0	0	0	0	0	0	0	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2390	2400	2400	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2062	0	2400	0	0	0	0	0	2079	0	0	0	0	0	0
225599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	2400	2292	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1658	0	0	0	0	0	0	2400	2400	1775	0	2400	0	0	0	0	0	0	0	0	0	0
220137	10141	0	0	0	0	0	0	0	0	5186	0	0	122	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	2400	1392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2320	0	1725	0	2329	0	2400	0	2400	0	0	0	0	0	0	0	0	0	0	0	0
185476	0	0	5080	4423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	1651	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	1304	0	0	2400	0	0	0	0	0	0	0	0
210171	0	0	4862	5353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2138	2362	2386	2209	1171	160	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
225687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	2400	2290	0	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	2400	2400	0	0	2400	0	0	0	0	0	0	0	0	0	0
215365	9272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	2059	1246	0	0	0	0	0	0	0	0	0	1941	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
214303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10347	0	0	0	0	0	0	2400	0	0	2400	2016	0	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	1795	0	27	0	0	0	2400	2373	2400	0	0	0	0	0	0
194593	0	0	0	0	17	0	0	0	0	0	0	0	11546	0	0	0	0	0	0	0	0	2326	2400	0	0	1504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1555	0	0	0	0	0	2160	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0
220648	0	0	4370	0	0	0	0	2951	5150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	610	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0
225641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	2400	459	0	0	0	0	0	0	0	1848	0	2400	2400	2400	0	2245	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220437	0	0	0	5099	5034	1644	4480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2339	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	1561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	2400	0	0	0	565	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	1785	0	0	0	2400	0	2400	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0
212531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	2400	2400	2230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2096	2400	0	0	0	0	0	0	0
216744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2073	0	0	2400	0	0	2400	2400	0	2081	0	0	0	0	0	0	0	0	0	0	0	0	2239	0	0	2400	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0
220605	0	0	0	0	5400	0	0	0	0	4696	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	1801	0	2400	984	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	2400	2400	0	0	0	0	0	0	0	0	0	0
187790	0	0	0	0	0	0	0	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2049	0	2207	2400	0	0	2121	0	0	2068	0	0	0	0	0	0	0	0	0	0	0	0	1760	2400	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0
185791	3933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5910	0	1800	0	0	0	1795	0	0	808	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1722	0	0	0	0	0	2400	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0
212861	0	0	0	0	0	5400	5400	3530	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	2400	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
182223	8844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1743	0	0	0	0	0	1793	2211	0	2400	0	0	0	0	0	0	0	0	0	0	0	0
219113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	2400	2400	0	2400	2400	0	0	0	0	0	0	0	0	0	0
225724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2108	0	0	0	2081	0	0	0	0	0	0	1671	0	0	0	0	0	2400	1775	0	0	0	0	0	0	1729	2111	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	2400	0	0	0	0	0
217447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2371	0	0	2400	0	0	0	0	0	0	0	2225	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	2400	0	2400	2400	2400	0	2131	0	0	0	0	0	0	0	0	0	0	0	0	0	0
225924	12246	0	0	0	0	0	0	0	5279	0	0	0	0	0	0	0	0	0	0	0	0	2400	2137	2042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
186040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	2400	0	0	0	0	0	2400	688	0	0	0	0	0	2400	2400	0	0	0	0	0	0	0	0	0	0	1242	0	0	0	0	0	2400	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0
220788	0	0	0	0	0	0	0	0	0	5333	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	105	2400	0	0	0	1087	0	0	2400	0	0	0	0	0	2400	1195	0	0	0	0	0	0	0	2221	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	2400	0	0	0	0	0
225794	0	0	0	0	0	5383	5400	5227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2399	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
226062	0	0	0	0	0	1213	0	0	0	3914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	125	0	2373	2127	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	2400	0	0	2400	1003	0	0	786	0	0	0	2400	1153	0	0	0	0	0	0	0	0	0
217062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1993	0	0	1126	1833	0	0	0	0	0	0	2122	0	0	0	0	0	0	1003	0	0	0	0	0	0	1762	2156	0	2400	2400	0	0	2350	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220904	0	0	0	0	5400	0	0	0	0	5314	0	0	0	0	0	53	0	0	0	0	0	0	0	0	2056	0	0	1171	2400	0	0	1713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1879	0	0	0	0	0	1845	0	0	0	0	0	0	2400	0	0	2400	0	0	0	0	0
167190	11273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	845	2321	1471	0	1999	1091	0	0	2400	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2255	0	0	0	0	0	2400	2385	0	0	0	0	0	1956	2400	0	0	0	0	0	0	0	0	0	0	0	2391	0	0	0	0	0	0	0	0	2138	0	0	2400	0	0	0	0	0	0	0	0
212490	12353	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1223	0	0	0	0	0	0	0	0	0	0	0	0	0	2272	0	0	0	0	0	0	0	0	0	1406	0	0	0	0	0	1871	2400	0	0	0	0	0	1106	0	0	0	0	0	0	0	0
217173	4891	0	0	0	0	0	0	0	0	3907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	2400	2400	0	0	0	0	0	0	0	0	0	0
212323	4038	0	0	0	0	0	0	0	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	2273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	2204	0	0	0	0	0
221999	0	0	0	0	0	0	0	0	4798	5255	0	0	0	0	0	22	0	0	0	0	0	2400	38	0	0	0	0	2272	0	0	0	0	0	0	0	0	0	0	2400	2400	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	2400	0	0	2053	0	0	0	0	2160	0	0	0	0	0
68892	0	0	0	0	0	0	0	0	0	0	0	8595	0	0	0	0	0	0	0	0	0	0	2114	0	0	0	0	0	0	2400	0	39	0	1426	0	0	1514	0	0	0	0	0	0	0	0	0	0	2268	0	0	0	0	0	2400	2400	2400	0	0	0	0	0	2400	0	0	0	0	0	0
221794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12744	0	1800	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119979	0	5405	0	0	0	0	0	4994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	2400	1481	0	462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	0	372	2400	0	0	0	1788	0	0	0	0	0	0	0	0	0
225604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2224	2400	0	0	1965	0	0	2373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1705	0	0	2400	0	0	2400	2239	0	2400	0	0	0	0	0	0	0	0	0	0	0	0
225609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1163	2400	0	2400	1204	0	0	0	0	0	0	0	0	0	522	415	0	2398	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	1382	0	0	2400	0	1018	2400	2400	0	0	0	0	0	0
213504	0	0	5206	5363	0	0	0	0	0	1647	0	0	0	0	0	0	0	0	0	0	0	0	2360	0	0	0	0	0	0	0	0	0	0	0	0	0	2217	0	1823	2230	2400	0	0	0	0	0	0	0	0	0	0	2400	1137	1863	2029	2400	0	0	0	0	0	0	0	0	0	0	0	0
66611	0	0	0	0	0	0	5400	2937	5335	2857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	2129	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0
216924	0	0	0	0	0	0	5187	4711	0	0	0	0	0	0	0	2	0	0	0	0	0	2329	2018	0	2104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2211	0	2397	0	0	0	64	0	0	2400	0	0	0	0	0	2336	0	0	0	0	0
225611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2284	2400	0	0	1971	0	0	2159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	2400	0	0	2400	2400	0	2400	0	0	0	0	0	0	0	0	0	0
220469	0	0	0	0	5400	0	0	0	0	3436	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	2385	0	0	0	0	0	0	0	1753	2400	0	0	2400	0	0	2224	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220878	0	0	4564	0	0	5400	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	2400	2087	0	0	0	0	0	0	0	0	0
170096	11607	0	0	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2357	0	0	0	0	0	2400	1933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1485	0	363	0	0	867	2388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
223271	0	0	0	76	0	0	0	36	0	0	0	0	24346	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2364	1953	2391	0	0	0	0	0	0	0	0	0	0	0	0
225256	5819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	2400	0	2390	2400	2178	0	2390	0	0	0	0	0	0	0	0	0	0	0	0	2022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220889	0	0	0	0	0	5400	5400	5400	0	0	0	0	0	0	0	2462	0	1192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1393	2232	0	0	2353	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155041	11512	0	0	0	0	0	0	0	0	1539	0	0	0	0	0	0	0	0	0	0	0	2400	845	0	2182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	620	0	38	0	2400	657	2388	1403	2400	0	0	0	0	0	0	0	0	0	0	0	0
225603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2219	2400	2400	0	2180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2336	0	0	2400	0	0	2400	2400	0	2400	0	0	0	0	0	0	0	0	0	0
216727	0	0	2651	0	0	1409	0	5318	0	0	0	0	0	0	0	3954	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	2400	0	0	2400	0	0	2400	0	0	0	0	0	0	0	1689	2246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
226212	3813	0	0	0	0	5149	0	0	5299	0	0	0	0	0	0	0	0	0	0	0	0	1855	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	2400	0	2400	0	2291	0	0	0	2400	0	0	2281	0	0	0	0	0	0	0	0	0
225607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1537	2400	0	0	906	552	0	2400	0	0	0	0	0	0	84	0	0	0	2400	0	0	0	0	0	0	1698	0	0	0	2400	0	2400	0	0	0	0	0	0	2400	0	0	2400	0	0	0	0	0
223752	0	0	4642	0	0	0	0	4767	0	1367	0	0	0	0	0	168	0	168	0	0	0	0	0	0	0	0	0	1712	0	0	0	2241	0	0	1233	1712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2150	0	0	0	0	0	0	0	0
215048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2370	0	2235	2165	2110	0	0	0	0	0	0	0	0	0	0	0	2156	0	0	0	0	0	0	0	1303	1702	0	0	0	0	0	0	0	0	0	0	0	0	0	385	2376	0	0	0	0	0
217727	0	0	0	0	4940	0	5400	2955	152	5198	0	0	0	0	0	0	0	0	0	0	0	0	1954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2358	2198	0	0	2286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
225377	4750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2213	0	2400	0	0	0	0	0	0	0	0	2400	0	0	2400	0	0	0	0	0	0
152088	0	0	0	0	0	0	0	5400	0	0	0	0	0	0	4986	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	921	0	0	0	0	0	0	0	0	0	0	0	0	2329	1799	2400	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106726	0	0	5400	5311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2388	2112	0	0	0	0	0	2400	1668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
225601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2160	2400	0	0	2177	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	2400	0	0	2400	2400	0	2400	0	0	0	0	0	0	0	0	0	0
184204	0	0	0	5133	0	0	5400	0	0	4600	0	0	0	0	0	0	0	0	0	0	0	0	1444	0	0	0	0	0	0	0	0	0	0	0	29	2400	0	0	0	0	0	0	0	0	0	0	0	2297	2400	0	0	0	0	0	2400	0	2400	0	0	0	0	0	0	0	0	0	0	0
220955	0	0	0	0	0	0	0	0	5322	0	0	0	1236	19	0	0	0	0	0	0	0	2400	0	0	0	2110	0	2400	1892	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	2400	2054	2400	2400	1106	0	0	0	0	0	0	0	0	0	0	0	0
